# JPWiki Japanese localization data
# kind	key	english	japanese
full	DIAL:0003BE75		Fellmoor
full	DIAL:0003E6FF		うぅむ…遠慮しておきます…。
full	DIAL:0003E700		展示するって？
full	DIAL:0003E70B		いつ頃bone arrowが仕上がりますか？
full	DIAL:0003E7CF		Gardens of Flesh and Bone
full	DIAL:0003E7F9		Sheogorathについてもっと話して下さい。
full	DIAL:000400C4		実はManiaの方を考えています…。
full	DIAL:000400C5		それについて考えさせてください。
full	DIAL:000400C6		Dementiaに気持ちが傾いています…。
full	DIAL:000400C7		あなたのためにもGreat Torchを灯しましょう。
full	DIAL:000400C8		Flame of Agnonを灯させて下さい。
full	DIAL:000400C9		本当にそれが唯一の方法ですか？
full	DIAL:000400CA		あなた自身を犠牲に？どういう意味ですか？
full	DIAL:000400CB		あなたの助けには感謝します。
full	DIAL:000400CC		すばらしい、それを続けて下さい。
full	DIAL:000400CD		何をするつもりですか？
full	DIAL:00040358		はい、未知の場所を探索するのが好きだ。
full	DIAL:00040359		いや、道筋に印をつけて欲しい。
full	DIAL:0004035A		古代の祭壇
full	DIAL:0004035B		体の部品
full	DIAL:0004035C		Gardens
full	DIAL:0004035D		Xaselm
full	DIAL:0004035E		Relmyna Verenim
full	DIAL:0004035F		Gatekeeper
full	DIAL:00040360		Fringe
full	DIAL:00040B9D		SEManiaRumorResponses
full	DIAL:00040B9E		SE
full	DIAL:00040B9F		SEDementiaRumorResponses
full	DIAL:0004107E		興味をそそりますね。もっと話して下さい。
full	DIAL:0004107F		もちろん。どうでもいいです。
full	DIAL:000411E9		SEThaedilResponses
full	DIAL:000411EA		SERunsInCirclesYell
full	DIAL:000411EB		[靴を与える]
full	DIAL:000411EC		[毒リンゴを与える]
full	DIAL:000411ED		[リンゴを与える]
full	DIAL:000411EE		[ニンジンを与える]
full	DIAL:000411EF		[洋ナシを与える]
full	DIAL:000411F0		すみませんが、今は助けられない。
full	DIAL:000411F1		失せろ。
full	DIAL:00043405		どうでもいいですね。
full	DIAL:00043406		あなたに無償で提供しますよ。
full	DIAL:00043407		[Sheogorath-shaped Amberを提供する]
full	DIAL:00043408		今はありません。
full	DIAL:00043409		[Deformed Swamp Tentacleを提供する]
full	DIAL:0004340A		[Blind Watcher's Eyeを提供する]
full	DIAL:0004340B		Oddities
full	DIAL:00043F21		なんでもない。
full	DIAL:00043F22		ついてきてくれ。
full	DIAL:00043F23		戻ってくるまでここにいてくれ。
full	DIAL:00043F24		Obelisk
full	DIAL:00043F25		今のところ問題ありません。
full	DIAL:00043F26		どうしたら奴らを止められる？
full	DIAL:00043F27		奴らはどこから来るんでしょう？
full	DIAL:00043F28		何か弱点はありますか？
full	DIAL:00044F4E		学ぶ？学ぶって何を？
full	DIAL:00044F4F		それで次の依頼は？
full	DIAL:00044F50		Xedilianは再び稼動しています。
full	DIAL:000452D9		それがリストの最後のアイテムです。
full	DIAL:000452DA		まだどれも発見していません。
full	DIAL:000452DB		興味深い標本がいくつかあります。
full	DIAL:000452DC		SE37EndConversation
full	DIAL:000452DD		Miriliの調査
full	DIAL:000452DE		SE37Response
full	DIAL:0004564C		Miriliの魔獣事典
full	DIAL:000459B0		Guardに従う。
full	DIAL:000459B1		Guardと戦う。
full	DIAL:000459B2		罰金を支払う。
full	DIAL:00046817		SE14SpellVoice
full	DIAL:00046818		Guardは派遣しない。
full	DIAL:00046819		Guardを派遣する。
full	DIAL:0004681A		Realmの防衛
full	DIAL:0004683C		SE14SpellVoice2
full	DIAL:00046F3D		SE09MiscRelmynaExperiment
full	DIAL:00046F3E		SE09MiscScreamingInPain
full	DIAL:0004B82D		利点
full	DIAL:0004B82E		任務
full	DIAL:0004DB46		SE13AllyShoutReinforcements
full	DIAL:0004DB4E		北のObeliskを攻撃せよ。
full	DIAL:0004DB58		Obelisk of Reflectionを攻撃せよ。
full	DIAL:0004DB59		Obelisk of Regenerationを攻撃せよ。
full	DIAL:0004DCB2		いいえ。
full	DIAL:0004DCB7		はい。
full	DIAL:0004FB68		Nelreneです。
full	DIAL:0004FB69		Muurineです。
full	DIAL:0004FB6A		Kithlanです。
full	DIAL:0004FB6B		Anyaです。
full	DIAL:0004FB6C		取調べ
full	DIAL:00052F49		SE32FanaticYell
full	DIAL:00052F4A		SEZealotAlarm
full	DIAL:00052F4B		SEHereticAlarm
full	DIAL:000545B3		ついてこい。
full	DIAL:000545B4		ここで待て。
full	DIAL:00054F9B		SE06UlfriRedeploy
full	DIAL:00054F9C		SE06ShoutBetrayal
full	DIAL:00054F9D		SE06ShoutStartCombat
full	DIAL:00054F9E		SE06StartAttack
full	DIAL:00055086		SE11RobeConv01
full	DIAL:00055087		SE11RobeConv02
full	DIAL:00055088		SE11RobeConv03
full	DIAL:00055089		SE11RobeConv04
full	DIAL:00055366		SE06ShoutDefendAltar
full	DIAL:0005552B		SESheogorathHitTalk
full	DIAL:0005589B		SE01BelmyneRant
full	DIAL:00056040		事態が変わった？どうして？
full	DIAL:00056041		彼は何時行きましたか？
full	DIAL:00056042		なぜ私が？
full	DIAL:00056043		私が？
full	DIAL:00056044		それで何を？
full	DIAL:00056045		Greymatchとは？
full	DIAL:00056046		Jyggalagとは？
full	DIAL:00056047		変化？
full	DIAL:00056048		何が望みなんですか？
full	DIAL:0005A74E		SE32AcolyteWarning
full	DIAL:0005A75F		SE01GateSpeech
full	DIAL:0005DD09		SE01HaskillTalk
full	DIAL:0005E373		何事だ？Aurmazl。
full	DIAL:0005E374		Zudehは生意気にも私に命令するのか？
full	DIAL:0005E375		Aurmazl Zudehは何を求めている？
full	DIAL:00061BC7		それで報酬は？
full	DIAL:00061BC8		不慮の事故みたいに？方法は？
full	DIAL:00061BC9		どうやって死にたい？
full	DIAL:00061BCA		なぜ自分で自分を殺さない？
full	DIAL:00061BCB		それで？私に何の関係が？
full	DIAL:00061BCC		すまないが今日はついてなかったな。
full	DIAL:00061BCD		どんな仕事？
full	DIAL:00061BCF		あなたを助けることに興味がない。
full	DIAL:00061BD0		いいよ、助けてやる。
full	DIAL:00061BD1		いいえ。
full	DIAL:00061BD2		はい。
full	DIAL:00061BD3		SE36HeyYou
full	DIAL:00063544		私が戻るまでここで待機せよ。
full	DIAL:00063545		あぁ。付いて来てくれ。
full	DIAL:00063546		いいえ。
full	DIAL:00063547		はい。
full	DIAL:00063548		今は別に。
full	DIAL:0006354A		踊り子を呼んでくれ。
full	DIAL:0006356C		余興
full	DIAL:0006356D		SE13JyggalagSpeech
full	DIAL:00064896		SE03SyndelChamberOneGnarl02
full	DIAL:00064897		SE03LewinChamberOneGnarl02
full	DIAL:00064898		SE03SyndelChamberOneGnarl01
full	DIAL:00064899		SE03LewinChamberOneGnarl01
full	DIAL:0006489E		SE03GrommokChamberOneGnarl02
full	DIAL:0006489F		SE03GrommokChamberOneGnarl01
full	DIAL:000648A2		SE03GrommokChamberOneStart
full	DIAL:00066D1D		SE03SyndelChamberOneGrow03
full	DIAL:00066D1E		SE03GrommokChamberOneGrow04
full	DIAL:00066D1F		SE03LewinChamberOneGrow02
full	DIAL:00066D20		SE03GrommokChamberOneGrow03
full	DIAL:00066D22		SE03SyndelChamberOneGrow02
full	DIAL:00066D23		SE03GrommokChamberOneGrow02
full	DIAL:00066D24		SE03LewinChamberOneGrow01
full	DIAL:00066D6B		SE03SyndelChamberOneGrow01
full	DIAL:00066D6C		SE03GrommokChamberOneGrow01
full	DIAL:00066D6D		SE03GrommokChamberOneGnarl03
full	DIAL:00066D93		SE03SyndelChamberOneGnarl03
full	DIAL:00066EA5		Medallion
full	DIAL:00066EA6		Knight of the Thorn
full	DIAL:00066EA7		いいえ。
full	DIAL:00066EA8		勿論です。
full	DIAL:00066EA9		難局
full	DIAL:00067008		SE03GrommokChamberThreeStart
full	DIAL:0006700C		SE03GrommokChamberTwoMan02
full	DIAL:0006700E		SE03GrommokChamberTwoMan01
full	DIAL:0006705D		SE03GrommokChamberTwoDem01
full	DIAL:0006705E		SE03GrommokChamberTwoDone
full	DIAL:00067062		SE03GrommokChamberTwoStartD
full	DIAL:000670F6		SE03GrommokChamberTwoStart
full	DIAL:000676F3		なぜXedilianを？
full	DIAL:000676F4		なにも取られなかった。
full	DIAL:000676F5		SE03GrommokChamberThreeMan01
full	DIAL:000676F9		SE03GrommokChamberThreeDem01
full	DIAL:0006A7EE		Xedilian
full	DIAL:0006D5FF		治療薬
full	DIAL:0006D600		うつる？どうしたんですか？
full	DIAL:0006EA3B		いいえ。
full	DIAL:0006EA3D		はい。手伝いましょう。
full	DIAL:0006EA3E		Aquanostrum
full	DIAL:0006F873		SE02RelmynaSayToCorpse
full	DIAL:0007102A		SE01GaiusTalk
full	DIAL:00072C87		Ranarr-Joの信頼
full	DIAL:00072C88		これを、この5つのPod Pitを受け取って下さい。
full	DIAL:00072C89		<何もいわない>
full	DIAL:00072C8A		SERelan
full	DIAL:00072C8B		Kishashi
full	DIAL:00072C8C		Cindanwe
full	DIAL:00072C8D		Ranarr-Jo
full	DIAL:00072D97		食べて下さい。私からの贈り物です。
full	DIAL:00072D98		あー…そうだ。
full	DIAL:00072D99		100goldでCrucibleから去ってくれないか。
full	DIAL:00072D9A		Crucibleを去ってくれ。Ushnarが怖がってる。
full	DIAL:00072D9B		Ushnar gro-Shadborgob
full	DIAL:00072D9C		彼にはそこにいる権利がある。
full	DIAL:00072D9D		あなたのために何かできますよ。
full	DIAL:00072D9E		KhajiitのBhisha
full	DIAL:00072FE6		SE03GrommokChamberOneDone02
full	DIAL:00072FE7		SE03SyndelChamberOneGnarl04
full	DIAL:00072FE8		SE03SyndelChamberOneGnarl
full	DIAL:00073211		いいえ。
full	DIAL:00073212		はい、ここにあります。
full	DIAL:00073213		Skyboat
full	DIAL:00073214		Caliperとtong
full	DIAL:00073215		あー…いや、まだない。
full	DIAL:00073216		何について話してるんですか？
full	DIAL:00073249		SE03GrommokChamberTwoManEnd03
full	DIAL:0007324A		SE03SyndelChamberTwoManEnd03
full	DIAL:0007324B		SE03GrommokChamberTwoManEnd02
full	DIAL:0007324C		SE03GrommokChamberTwoManEnd01
full	DIAL:0007324D		SE03SyndelChamberTwoManEnd02
full	DIAL:0007324E		SE03SyndelChamberTwoManEnd01
full	DIAL:0007324F		SE03SyndelChamberTwoDem01
full	DIAL:00073250		SE03SyndelChamberTwoMani02
full	DIAL:00073251		SE03SyndelChamberTwoMani01
full	DIAL:00073252		SE03SyndelChamberTwoStart
full	DIAL:00077C35		SEServiceProviders
full	DIAL:00077C36		SEObeliskResponses
full	DIAL:00077C37		SECreatureResponses
full	DIAL:000781A4		SE03GrommokChamberThreeMan05
full	DIAL:000781A5		SE03GrommokChamberThreeMan04
full	DIAL:000781A6		SE03GrommokChamberThreeMan02
full	DIAL:000781B9		それに目を通してもよいですか？
full	DIAL:000781BA		このノートはどうしますか？
full	DIAL:000781BB		Cindanweは死にました。
full	DIAL:000781BC		はい、家をめちゃめちゃにしました。
full	DIAL:000781BF		Notebook
full	DIAL:000781C0		家をめちゃめちゃにした。
full	DIAL:000781C1		どうやってCindanweを排除する？
full	DIAL:000781C2		彼女はあなたに渡すスプーンをくれました。
full	DIAL:000781C3		彼女がそれを落とした。だから返します。
full	DIAL:000781C4		スプーン
full	DIAL:00078511		厄災が来る
full	DIAL:0007865A		信じてもらうしかないですね。
full	DIAL:0007865B		証拠を持っている。(心臓を渡す)
full	DIAL:0007865C		たぶん、あとでなら。
full	DIAL:0007865D		これは君のだ。(Pearlを渡す)
full	DIAL:0007865E		Flawless Pearl
full	DIAL:0007865F		なぜ彼をそんなにも憎むんですか？
full	DIAL:00078660		Brithaur
full	DIAL:00078661		SE35RumorResponses
full	DIAL:0007871C		それで全部だと思います。
full	DIAL:0007871D		しかし…何故？それは役に立たない！
full	DIAL:0007871E		何故そのパンツが必要なんですか？
full	DIAL:0007871F		なぜそのアミュレットが欲しいんですか？
full	DIAL:00078720		まだ何もありません。
full	DIAL:00078721		ここにアミュレットがあります。
full	DIAL:00078722		パンツをあなたに持ってきました。
full	DIAL:00078723		リングを受け取ってください。
full	DIAL:00078724		必需品
full	DIAL:00078725		あなたのは被害妄想です。
full	DIAL:00078726		準備は良いですか？
full	DIAL:0007876C		今は他のは持ってません。
full	DIAL:00078770		まだです。
full	DIAL:00078771		私はそれを持っていない。
full	DIAL:00078772		これは君のForkです。
full	DIAL:00078773		Forkに何があった？
full	DIAL:00078774		Fork
full	DIAL:00078775		スイートロールを持ってない。
full	DIAL:00078776		スイートロールはあげられない。
full	DIAL:00078777		君にスイートロールを持ってきた。
full	DIAL:00078778		Calming Pants
full	DIAL:0007893A		どちらの指導者を選ぶべきだろうか？
full	DIAL:00078C67		Sheogorath
full	DIAL:00078CA1		New Sheoth
full	DIAL:00078CA2		Shivering Isles
full	DIAL:0007908F		壁が安全じゃないって？
full	DIAL:00079090		なぜ屋外で寝ない？
full	DIAL:00079091		屋外で寝る
full	DIAL:00079092		Uungorと寝る場所を交換しなさい。
full	DIAL:00079093		それで報酬については？
full	DIAL:00079094		Uungorの寝袋で寝なさい。彼は死んだ。
full	DIAL:00079095		ここに、このスイートロールを受け取って。
full	DIAL:00079096		ベッドの中で寝るというのはどうだろう？
full	DIAL:00079097		ベッドを交換
full	DIAL:000790A2		あなたの幸運の葡萄を持ってます。
full	DIAL:000790A3		あなたのためのスイートロールは持ってない。
full	DIAL:00079AA6		冗談だろ！
full	DIAL:00079B64		Xeddefenからの脱出
full	DIAL:00079C0F		しなくていい。
full	DIAL:00079C8B		今すぐ治療してくれ。
full	DIAL:00079F4C		[Pelvis of Pelagiusを提供する]
full	DIAL:0007B213		上級用魔獣支配魔法を金貨2000枚で買う。
full	DIAL:0007B214		熟練用魔獣支配魔法を金貨1000枚で買う。
full	DIAL:0007B215		見習い用魔獣支配魔法を金貨500枚で買う。
full	DIAL:0007B216		今はいりません。
full	DIAL:0007B217		呪文を買う。
full	DIAL:0007B372		SE07BThadonDeathSpeech05
full	DIAL:0007B373		SE07BThadonDeathSpeech04
full	DIAL:0007B374		SE07BThadonDeathSpeech03
full	DIAL:0007B375		SE07BThadonDeathSpeech02
full	DIAL:0007B376		SE07BThadonDeathSpeech01
full	DIAL:0007CC50		SE36OnDeath
full	DIAL:0007E0C8		SE02JayredSayUnlockGate
full	DIAL:0007EA9A		充分聞いたよ、ありがとう。
full	DIAL:0007EA9B		JayredはどうしたらGatekeeperを殺せるって？
full	DIAL:0007EA9C		どうして涙が彼を傷つけるの？
full	DIAL:0007EA9D		Gates of Madness
full	DIAL:0007EA9E		Passwall
full	DIAL:0007EAE2		他の方法を探します。
full	DIAL:0007EAE3		それならGatekeeperを殺すしかない。
full	DIAL:0007EAE4		Sheogorathの祝福を受けている。
full	DIAL:0007F3CC		報酬についての話をしましたっけ？
full	DIAL:0007FDE7		拷問
full	DIAL:0007FDE8		宮殿に戻る
full	DIAL:0007FDE9		ここで待て。
full	DIAL:0007FDEA		ついて来い。
full	DIAL:0007FE1A		ごめんなさい。失礼いたしました。
full	DIAL:0007FE1C		あなたを見つけるよう言づかりました。
full	DIAL:0007FF3E		よろしい、お前を放免しよう。
full	DIAL:0007FF3F		どうでもいい。Herdir、彼に拷問を。
full	DIAL:0007FF40		嘘だな。Herdir、彼に拷問を！
full	DIAL:0007FF41		SE05PostTortureGreet
full	DIAL:0007FF47		Altar of Rapture
full	DIAL:0007FF48		Altar of Despair
full	DIAL:000805A5		どうでもいい。Herdir、彼女に拷問を。
full	DIAL:000805A6		嘘付きめ！Herdir、彼女に拷問を。
full	DIAL:000805DD		何をすればいいですか？
full	DIAL:000805DE		とりあえずは誰を調べるべきですか？
full	DIAL:000805DF		我々は次に何をするべきですか？
full	DIAL:000805E0		調査
full	DIAL:000805E1		他の事について話し合いましょう。
full	DIAL:000805E2		我々は何をすればよい？
full	DIAL:000805E3		良いですね。行きましょう。
full	DIAL:000805E4		何でもありません。失礼しました。
full	DIAL:000805E5		私は最高尋問官です。
full	DIAL:000805E6		私と共に来てはどうでしょう。
full	DIAL:000807A5		苦悩
full	DIAL:000807B0		Knights of Order
full	DIAL:000807B1		あの生物は何です？
full	DIAL:00080804		Fringe
full	DIAL:00080D77		何のことを話しているんですか？
full	DIAL:00080D78		誰が言い寄ってきた？さっさと話すんだ！
full	DIAL:00080ED6		なぜ私が関わる必要があるんだ？
full	DIAL:00081172		いいだろう。名前を言うんだ。
full	DIAL:00081173		そんな約束をするつもりはない。
full	DIAL:00081174		お前はなぜSyl婦人を殺そうとするんだ？
full	DIAL:00081175		他に誰が関与しているんだ？
full	DIAL:00081176		Nelreneと話しているのを聞いたのだ。
full	DIAL:00081177		SE05EavesDropDetected
full	DIAL:00081178		SE05Eavesdrop
full	DIAL:000811C6		Ma'zaddhaと話しているのを聞いたのだ。
full	DIAL:00081360		背後にはMuurineがいました。
full	DIAL:00081518		理解しました。
full	DIAL:0008172F		SE05SylEndSpeech
full	DIAL:0008199C		私はあなたの儀式用の剣を持っています。
full	DIAL:00081B65		Alchemyの秘訣を話して。
full	DIAL:00081B66		Sneakの秘訣を話して。
full	DIAL:00081B67		Bladeの秘訣を話して。
full	DIAL:00081C47		そうなればいいですね。[去る]
full	DIAL:00081C48		今日はついてましたね。[押す]
full	DIAL:00081CAC		まだ準備できていません。
full	DIAL:00081D5E		SE36GuardResponse
full	DIAL:00081D60		女公爵としての私の権限によってです！
full	DIAL:00081DBB		ダブル
full	DIAL:00081E46		SE38TalkItem12
full	DIAL:00081E47		SE38TalkItem11
full	DIAL:00081E48		SE38TalkItem10
full	DIAL:00081E49		SE38TalkItem9
full	DIAL:00081E4A		SE38TalkItem8
full	DIAL:00081E4B		SE38TalkItem7
full	DIAL:00081E4C		SE38TalkItem6
full	DIAL:00081E4D		SE38TalkItem5
full	DIAL:00081E4E		SE38TalkItem4
full	DIAL:00081E4F		いいえ、今は遠慮します。
full	DIAL:00081E50		はい、見学ツアーをお願いします。
full	DIAL:00081E51		Museum_見学ツアー
full	DIAL:00081E52		SE38TalkItem3
full	DIAL:00081E53		SE38TalkItem2
full	DIAL:00081E54		SE38TalkItem1
full	DIAL:00081E55		[Mute Screaming Mawを提供する]
full	DIAL:00081E56		[Ring of Disrobingを提供する]
full	DIAL:00081E57		[Dagger of Friendshipを提供する]
full	DIAL:00081E58		[Hound's Tooth keyを提供する]
full	DIAL:00081E59		[Mixing Bowlを提供する]
full	DIAL:00081E5A		["Soul Tomato"を提供する]
full	DIAL:00081E5B		[Two-Headed Septimを提供する]
full	DIAL:00081E5C		[Din's Ashesを提供する]
full	DIAL:00081F8E		準備はできてます。
full	DIAL:00081F8F		いや、待って下さい！
full	DIAL:00081FA1		犠牲を払うと決心しました。
full	DIAL:00081FA2		おそらくあなたが正しいです、気にしないで。
full	DIAL:00081FA3		はい、彼らの代わりに苦しみましょう。
full	DIAL:00081FA4		いや、できないと思う。気にしないで。
full	DIAL:00081FB6		止めるよう命ずる！
full	DIAL:00081FB7		あなたが正しいです。心の狭さを許して下さい。
full	DIAL:00081FB8		彼らを拷問するのを止めて解放して下さい！
full	DIAL:00081FCA		趣旨は分かりました。続けて下さい。
full	DIAL:00081FCB		犠牲者
full	DIAL:00082411		[Ring of Desiccationを提供する]
full	DIAL:00082412		[Gatekeeper's Armを提供する]
full	DIAL:00082413		[Pygmy Skullを提供する]
full	DIAL:00082414		SE38TalkItemDone
full	DIAL:00082415		SE38TalkItemC
full	DIAL:00082416		SE38TalkItemB
full	DIAL:00082417		SE38TalkItemA
full	DIAL:00082453		今度は何を？
full	DIAL:00082454		Greymarchを止められますか？
full	DIAL:00082455		あなたの時間を節約？
full	DIAL:00082456		次は何を？
full	DIAL:00082457		あなたはどこに行くつもりだ？
full	DIAL:00082458		なぜ私が？
full	DIAL:00082459		どうすれば、私がDaedric Princeになれるの？
full	DIAL:0008245A		どういう意味ですか？
full	DIAL:0008245B		私が？どうやって？
full	DIAL:0008245C		Greymarchとは一体？
full	DIAL:0008245D		Jyggalagとは一体？
full	DIAL:00082488		私はKnightに攻撃されました…。
full	DIAL:000825D9		SEMiscQuestResponses
full	DIAL:00082637		少しの間、待って欲しい。
full	DIAL:00082638		気が済んだ。始めよう。
full	DIAL:00082639		神聖化されたネズミ
full	DIAL:0008263A		光
full	DIAL:0008263B		SE11CiirtaStartCombat
full	DIAL:0008263C		奴らはFelasを捕まえたのか？
full	DIAL:0008272E		SERooftopCheer
full	DIAL:00082752		Dementia
full	DIAL:00082754		Mania
full	DIAL:00083F51		どこを探せばいい？
full	DIAL:000896F1		SEDerveninSpeech08
full	DIAL:000896F2		SEDerveninSpeech07
full	DIAL:000896F3		SEDerveninSpeech06
full	DIAL:000896F4		SEDerveninSpeech05
full	DIAL:000896F5		SEDerveninSpeech04
full	DIAL:000896F8		SEDerveninSpeech03
full	DIAL:000896FF		SEDerveninSpeech02
full	DIAL:0008970D		SEDerveninSpeech01
full	DIAL:00089770		SEArctusSpeech09
full	DIAL:00089788		SEArctusSpeech08
full	DIAL:000897EA		SEArctusSpeech07
full	DIAL:0008981B		SEArctusSpeech06
full	DIAL:0008984B		SEArctusSpeech05
full	DIAL:0008986A		SEArctusSpeech04
full	DIAL:00089879		SEArctusSpeech03
full	DIAL:0008987F		SEArctusSpeech02
full	DIAL:00089884		SEArctusSpeech01
full	DIAL:0008C0E0		多分ここに居るつもりです。
full	DIAL:0008D2FA		高貴な痛み
full	DIAL:0008E539		＿物乞いよ、1ゴールドをあげよう。
full	DIAL:0008E55A		Hill of Suicides
full	DIAL:0008E942		Xedilian
full	DIAL:0008E943		再稼働
full	DIAL:0008EA4F		SE03GrommokC1Idle01
full	DIAL:0008EA54		SE03GrommokC2Idle01
full	DIAL:0008EA57		SE03GrommokC3Idle01
full	DIAL:0008EA5C		SE03LewinC1Idle01
full	DIAL:0008EA60		SE03SyndelC1Idle01
full	DIAL:0008EA63		SE03SyndelC2Idle01
full	DIAL:0008EFA7		SE03GrommokCrazyChatter
full	DIAL:0008EFA8		SE03LewinCrazyChatter
full	DIAL:0008EFA9		SE03SyndelCrazyChatter
full	DIAL:0008F033		SE03KilibanChamberChatter
full	DIAL:0008F11C		なぜ彼女はあなたを殺せないんですか？
full	DIAL:0008F133		死んだ犬
full	DIAL:0008F4DA		SE10MessengerGreeting
full	DIAL:0008F52A		SE07ASheoShout03
full	DIAL:0008F52B		SE07ASheoShout02
full	DIAL:0008F52E		SE07AThadonShout
full	DIAL:0008F52F		SE07ASheoShout
full	DIAL:0008F578		SE07BSylShout
full	DIAL:0008F579		SE07BSheoShout03
full	DIAL:0008F57A		SE07BSheoShout02
full	DIAL:0008F57B		SE07BSheoShout
full	DIAL:0008F590		ほら。受け取ってくれ。[Skoomaを与える]
full	DIAL:0008F591		自分でSkoomaを手に入れるんだな。
full	DIAL:0008F59A		Skooma
full	DIAL:0008F7B5		なぜMedallionを必要としているんですか？
full	DIAL:0008F7B6		あなたはもはや騎士ではないと？
full	DIAL:0008F7D3		うぅむ…遠慮しておきます…。
full	DIAL:0008F7D4		展示するって？
full	DIAL:0008F9AF		まだです。
full	DIAL:0008F9B2		こちらです。
full	DIAL:0008F9B3		今はまだ。
full	DIAL:0008F9BB		勿論です。
full	DIAL:0008FA6C		少し考えさせてください。
full	DIAL:0008FA6D		やりましょう。
full	DIAL:0008FA6E		私に何が出来ますか？
full	DIAL:0008FA6F		何が起こったのですか？
full	DIAL:00090FC4		Greymarch
full	DIAL:00090FC6		Jyggalag
full	DIAL:00090FC7		今は何をしたらいい？
full	DIAL:00090FC9		それを止める事は出来ますか？
full	DIAL:00090FCA		それはいつ起こるのですか？
full	DIAL:00090FCB		Jyggalagはなぜ自分で攻撃しないのですか？
full	DIAL:00090FCC		Jyggalag
full	DIAL:00090FCD		Greymarch
full	DIAL:00090FCF		するとFringeは？
full	DIAL:00090FD3		Greymarch
full	DIAL:00090FD4		Jyggalag
full	DIAL:00090FD5		Greymarch
full	DIAL:00090FD9		Priests of Order
full	DIAL:00090FDA		Jyggalag
full	DIAL:00090FDB		Obelisk
full	DIAL:00090FE2		Greymarch
full	DIAL:00090FE3		Great Torch
full	DIAL:00090FE4		Greymarch
full	DIAL:00090FE5		Jyggalag
full	DIAL:00090FEE		Obelisk
full	DIAL:00090FF0		Greymarch
full	DIAL:00091B10		SEPykeZoeMaleneResponses
full	DIAL:00091B16		SEZoeMalenePykeResponses
full	DIAL:0009493F		SE13JyggalagVoice
full	QUST:00011F9D		Through the Fringe of Madness
full	QUST:000120DA		Ghosts of Vitharn
full	QUST:000120E9		The Cold Flame of Agnon
full	QUST:000120EA		Ritual of Accession
full	QUST:00012105		Addiction
full	QUST:000133BF		A Door in Niben Bay
full	QUST:0001351B		The Lady of Paranoia
full	QUST:0001354B		The Helpless Army
full	QUST:00013564		Rebuilding the Gatekeeper
full	QUST:000135B2		Symbols of Office
full	QUST:000135B4		Retaking The Fringe
full	QUST:000135EB		A Better Mousetrap
full	QUST:000135EC		Ritual of Dementia
full	QUST:000135ED		Ritual of Mania
full	QUST:00013642		The Liturgy of Vision
full	QUST:0001383C		The Roots of Madness
full	QUST:00015639		The Antipodean Hammer
full	QUST:00015641		The End of Order
full	QUST:00017D0F		Baiting the Trap
full	QUST:0003B819		The Prince of Madness
full	QUST:00042B9C		Everything In Its Place
full	QUST:0004340C		The Museum of Oddities
full	QUST:00044C44		Brithaur
full	QUST:000452EA		Taxonomy of Obsession
full	QUST:0004A755		Understanding Madness
full	QUST:00061C51		Final Resting
full	QUST:00066EBE		To Help A Hero
full	QUST:0006D602		A Liquid Solution
full	QUST:00071FE1		Ushnar's Terror
full	QUST:00073236		Work is Never Done
full	QUST:00078512		The Coming Storm
full	QUST:00078513		The Fork of Horripilation
full	QUST:000790CF		Falling Awake
full	QUST:00081DD5		The Great Divide
full	BOOK:00002DAB		Draconis Gift List
full	BOOK:00002DD1		Necromancer's Moon
full	BOOK:00003968		Traitor's Diary
full	BOOK:0000396B		Dead Drop Orders #8
full	BOOK:00003A9B		Scrap from Lorgren's Diary
full	BOOK:0000A1B1		Note from Gray Fox
full	BOOK:0000A1BC		Deed to Benirus Manor
full	BOOK:0000A23B		Note from Raminus Polus
full	BOOK:0000A254		Divining the Elder Scolls
full	BOOK:0000A256		Fragment: Song of Hrormir
full	BOOK:0000A2B3		Glories and Laments
full	BOOK:0000BF8C		Lost Histories of Tamriel
full	BOOK:0000C026		Jearl's Orders
full	BOOK:0000C04A		List of Candidates
full	BOOK:0000C229		Forged List of Candidates
full	BOOK:0000C22A		Sealed Forged Candidate List
full	BOOK:00014740		Instructions: the Gray Cowl
full	BOOK:000152FC		Diary of Springheel Jak
full	BOOK:000152FD		Imbel Genealogy
full	BOOK:00015727		Lynch's Instructions
full	BOOK:000181E1		Manual of Xedilian
full	BOOK:00019FB0		Ma'zaddha's Crinkled Note
full	BOOK:0001C162		Akaviri Diary Translation
full	BOOK:0001D046		Macabre Manifest
full	BOOK:0001E084		Love Letter from Relfina
full	BOOK:0001F112		Thief of Virtue
full	BOOK:0001F113		Myth or Menace?
full	BOOK:0001F3C6		Amber Materials List
full	BOOK:0001F4C2		Madness Ore Materials List
full	BOOK:0001FB51		History of Lock Picking
full	BOOK:0001FB52		Hiding with the Shadow
full	BOOK:0001FB53		Beggar Prince
full	BOOK:00022173		Sealed Note
full	BOOK:00022B17		Dwemer History and Culture
full	BOOK:00022B83		Note to Gwinas
full	BOOK:00022DB4		Plan for the Big Heist
full	BOOK:00022E65		Knightfall
full	BOOK:000243CB		A Dance in Fire, v1
full	BOOK:000243CC		A Dance in Fire, v4
full	BOOK:000243CD		The Black Arrow, v 1
full	BOOK:000243CE		Mystery of Talara, v 1
full	BOOK:000243CF		A Game at Dinner
full	BOOK:000243D0		Mannimarco, King of Worms
full	BOOK:000243D1		Song of the Alchemists
